record_id	ecosystem	component_scope	entry_kind	authority_path	lock_path	dependency_name	declared_constraint	resolved_version	source_type	source_locator	integrity_evidence	platform_or_environment_marker	dependency_group	directness	current_product_value	new_baseline_value	delta_classification	reproducibility_classification	security_classification	lock_authority	required_action	owner_ticket	evidence_status	notes
P15M3-01100	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@types/webxr	not_applicable	0.5.24	npm_registry	https://registry.npmjs.org/@types/webxr/-/webxr-0.5.24.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	0.5.24	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@types/webxr
P15M3-01101	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@types/yauzl	not_applicable	2.10.3	npm_registry	https://registry.npmjs.org/@types/yauzl/-/yauzl-2.10.3.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	2.10.3	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@types/yauzl
P15M3-01102	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@typescript-eslint/eslint-plugin	not_applicable	8.62.0	npm_registry	https://registry.npmjs.org/@typescript-eslint/eslint-plugin/-/eslint-plugin-8.62.0.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	8.62.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/eslint-plugin
P15M3-01103	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@typescript-eslint/parser	not_applicable	8.62.0	npm_registry	https://registry.npmjs.org/@typescript-eslint/parser/-/parser-8.62.0.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	8.62.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/parser
P15M3-01104	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@typescript-eslint/project-service	not_applicable	8.62.0	npm_registry	https://registry.npmjs.org/@typescript-eslint/project-service/-/project-service-8.62.0.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	8.62.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/project-service
P15M3-01105	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@typescript-eslint/scope-manager	not_applicable	8.62.0	npm_registry	https://registry.npmjs.org/@typescript-eslint/scope-manager/-/scope-manager-8.62.0.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	8.62.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/scope-manager
P15M3-01106	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@typescript-eslint/tsconfig-utils	not_applicable	8.62.0	npm_registry	https://registry.npmjs.org/@typescript-eslint/tsconfig-utils/-/tsconfig-utils-8.62.0.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	8.62.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/tsconfig-utils
P15M3-01107	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@typescript-eslint/type-utils	not_applicable	8.62.0	npm_registry	https://registry.npmjs.org/@typescript-eslint/type-utils/-/type-utils-8.62.0.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	8.62.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/type-utils
P15M3-01108	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@typescript-eslint/types	not_applicable	8.62.0	npm_registry	https://registry.npmjs.org/@typescript-eslint/types/-/types-8.62.0.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	8.62.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/types
P15M3-01109	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@typescript-eslint/typescript-estree	not_applicable	8.62.0	npm_registry	https://registry.npmjs.org/@typescript-eslint/typescript-estree/-/typescript-estree-8.62.0.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	8.62.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/typescript-estree
P15M3-01110	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@typescript-eslint/utils	not_applicable	8.62.0	npm_registry	https://registry.npmjs.org/@typescript-eslint/utils/-/utils-8.62.0.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	8.62.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/utils
P15M3-01111	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@typescript-eslint/visitor-keys	not_applicable	8.62.0	npm_registry	https://registry.npmjs.org/@typescript-eslint/visitor-keys/-/visitor-keys-8.62.0.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	8.62.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/visitor-keys
P15M3-01112	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	eslint-visitor-keys	not_applicable	5.0.1	npm_registry	https://registry.npmjs.org/eslint-visitor-keys/-/eslint-visitor-keys-5.0.1.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	5.0.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@typescript-eslint/visitor-keys/node_modules/eslint-visitor-keys
P15M3-01113	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@ungap/structured-clone	not_applicable	1.3.2	npm_registry	https://registry.npmjs.org/@ungap/structured-clone/-/structured-clone-1.3.2.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	1.3.2	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@ungap/structured-clone
P15M3-01114	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@upsetjs/venn.js	not_applicable	2.0.0	npm_registry	https://registry.npmjs.org/@upsetjs/venn.js/-/venn.js-2.0.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	2.0.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@upsetjs/venn.js
P15M3-01115	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@use-gesture/core	not_applicable	10.3.1	npm_registry	https://registry.npmjs.org/@use-gesture/core/-/core-10.3.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	10.3.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@use-gesture/core
P15M3-01116	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@use-gesture/react	not_applicable	10.3.1	npm_registry	https://registry.npmjs.org/@use-gesture/react/-/react-10.3.1.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	10.3.1	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@use-gesture/react
P15M3-01117	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@vitejs/plugin-react	not_applicable	6.0.3	npm_registry	https://registry.npmjs.org/@vitejs/plugin-react/-/plugin-react-6.0.3.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	6.0.3	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@vitejs/plugin-react
P15M3-01118	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@vitest/expect	not_applicable	4.1.9	npm_registry	https://registry.npmjs.org/@vitest/expect/-/expect-4.1.9.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	4.1.9	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@vitest/expect
P15M3-01119	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@vitest/mocker	not_applicable	4.1.9	npm_registry	https://registry.npmjs.org/@vitest/mocker/-/mocker-4.1.9.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	4.1.9	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@vitest/mocker
P15M3-01120	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@vitest/pretty-format	not_applicable	4.1.9	npm_registry	https://registry.npmjs.org/@vitest/pretty-format/-/pretty-format-4.1.9.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	4.1.9	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@vitest/pretty-format
P15M3-01121	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@vitest/runner	not_applicable	4.1.9	npm_registry	https://registry.npmjs.org/@vitest/runner/-/runner-4.1.9.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	4.1.9	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@vitest/runner
P15M3-01122	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@vitest/snapshot	not_applicable	4.1.9	npm_registry	https://registry.npmjs.org/@vitest/snapshot/-/snapshot-4.1.9.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	4.1.9	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@vitest/snapshot
P15M3-01123	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@vitest/spy	not_applicable	4.1.9	npm_registry	https://registry.npmjs.org/@vitest/spy/-/spy-4.1.9.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	4.1.9	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@vitest/spy
P15M3-01124	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@vitest/utils	not_applicable	4.1.9	npm_registry	https://registry.npmjs.org/@vitest/utils/-/utils-4.1.9.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	4.1.9	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@vitest/utils
P15M3-01125	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@vscode/codicons	not_applicable	0.0.45	npm_registry	https://registry.npmjs.org/@vscode/codicons/-/codicons-0.0.45.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	0.0.45	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@vscode/codicons
P15M3-01126	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@xmldom/xmldom	not_applicable	0.8.13	npm_registry	https://registry.npmjs.org/@xmldom/xmldom/-/xmldom-0.8.13.tgz	lock_integrity_present	dev	package-lock.packages	locked	not_applicable	0.8.13	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@xmldom/xmldom
P15M3-01127	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@xterm/addon-fit	not_applicable	0.11.0	npm_registry	https://registry.npmjs.org/@xterm/addon-fit/-/addon-fit-0.11.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	0.11.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@xterm/addon-fit
P15M3-01128	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@xterm/addon-serialize	not_applicable	0.14.0	npm_registry	https://registry.npmjs.org/@xterm/addon-serialize/-/addon-serialize-0.14.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	0.14.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@xterm/addon-serialize
P15M3-01129	npm	root_node_project	transitive_lock_entry	2_products/pepper-agent/package.json	2_products/pepper-agent/package-lock.json	@xterm/addon-unicode11	not_applicable	0.9.0	npm_registry	https://registry.npmjs.org/@xterm/addon-unicode11/-/addon-unicode11-0.9.0.tgz	lock_integrity_present	not_applicable	package-lock.packages	locked	not_applicable	0.9.0	lock_changed_upstream	pinned_by_lock	acceptable_locked_candidate	workspace_root_lock	retain_lock_entry	P15.M17	parsed	npm package-lock packages entry key=node_modules/@xterm/addon-unicode11
